osmid,lat,lon
5541624933,-7.249486,112.6483391
5541629979,-7.2997483,112.7784151
5541629980,-7.30003,112.7783409
5541629986,-7.298461,112.7777293
5541629988,-7.2996549,112.7777212
5541689277,-7.2296818,112.7301818
5541689280,-7.2378796,112.7262524
5541689282,-7.2383175,112.7261075
5541689290,-7.2319837,112.7242612
5541689291,-7.2321697,112.7251017
5541692609,-7.2275119,112.7298474
5541692610,-7.2281118,112.729573
5541692611,-7.2277954,112.7297199
5541692616,-7.2385697,112.7277229
5541692618,-7.2367075,112.7271722
5541694607,-7.2294566,112.7322207
5541694608,-7.2323579,112.7214754
5541694609,-7.2273041,112.7294233
5541694610,-7.227893,112.7291573
5541694611,-7.2276019,112.7292887
5541695057,-7.2368734,112.731763
5541695069,-7.2378612,112.7221231
5541695144,-7.2346496,112.7243359
5541695152,-7.2370125,112.7268009
5541695153,-7.2378371,112.7272092
5541695154,-7.2376723,112.7266037
5541695155,-7.2341041,112.7264279
5541695156,-7.2339479,112.7257358
5541695748,-7.2383926,112.7311809
5541695750,-7.2380718,112.7303759
5541695751,-7.238119,112.7300354
5541696359,-7.2379577,112.726534
5541696372,-7.2376524,112.7272807
5541696373,-7.2374515,112.7266493
5541696376,-7.2366632,112.7311099
5541696396,-7.2303556,112.7316517
5541696397,-7.2299522,112.7318019
5541696399,-7.2298015,112.7318649
5541696411,-7.2299317,112.7306952
5541696815,-7.2300623,112.7310777
5541697326,-7.229727,112.7312359
5541697327,-7.2307315,112.7315256
5541697390,-7.2379396,112.7252834
5541697401,-7.2380528,112.7256408
5541697814,-7.2339399,112.7229517
5541697815,-7.2337481,112.7229907
5541697816,-7.2338629,112.7243631
5541697817,-7.2335614,112.7230288
5541698175,-7.2370098,112.7228829
5541698186,-7.2380544,112.7249983
5541698187,-7.2375712,112.7251151
5541698188,-7.2372191,112.7242575
5541698189,-7.2363049,112.7258464
5541698202,-7.2370071,112.7246162
5541698220,-7.2291097,112.7272502
5541698276,-7.2329717,112.7242858
5541698278,-7.2345595,112.7249743
5541698289,-7.2343235,112.7256641
5541698306,-7.2340348,112.7243264
5541698623,-7.234511,112.7256292
5541698624,-7.234137,112.7257068
5541698625,-7.233367,112.7241575
5541698626,-7.2342277,112.7242918
5541698679,-7.2349715,112.7276152
5541726290,-7.3058222,112.796836
5541726291,-7.3058039,112.7965497
5541726292,-7.305774,112.7962714
5541726293,-7.3057474,112.7960005
5541726294,-7.3057327,112.7957229
5541726295,-7.3056983,112.7954454
5541726296,-7.3056725,112.7951714
5541726297,-7.3056497,112.7948782
5541741412,-7.3073265,112.8122977
5541741413,-7.30698,112.8122988
5541741414,-7.306918,112.8137111
5541741419,-7.3047696,112.8141256
5541741420,-7.3050493,112.812675
5541741723,-7.3056527,112.8128361
5541741724,-7.3057395,112.8110364
5541914113,-7.2264631,112.7461994
5541914307,-7.2355164,112.7411608
5541914308,-7.2353521,112.7405217
5541916152,-7.2263786,112.7462373
5541916153,-7.2322242,112.7410018
5541916184,-7.2309217,112.7459371
5541916188,-7.2338746,112.7449071
5541916441,-7.2343115,112.7416009
5541916443,-7.234152,112.7405164
5541916447,-7.2303353,112.7462137
5541916751,-7.2278038,112.7438664
5541916939,-7.2351179,112.7412996
5541916942,-7.2349795,112.7403983
5541916943,-7.2366038,112.7380837
5542002974,-7.2090408,112.7731146
5542002986,-7.2086929,112.7704954
5542002990,-7.2107372,112.7669844
5542105810,-7.2316363,112.7495405
5542105811,-7.2315949,112.750413
5542106069,-7.2317494,112.7504479
5542106070,-7.2316895,112.7499202
5542106771,-7.2301368,112.7521512
5542106772,-7.2300976,112.7522547
5542106783,-7.2330132,112.7471242
5542106784,-7.2335982,112.7480449
5542106785,-7.2344291,112.7505711
5542106787,-7.2385111,112.7502989
5542106790,-7.2383668,112.7495527
5542106791,-7.2319921,112.7494984
5542107148,-7.2400278,112.7479146
5542107150,-7.2387021,112.7483471
5542107152,-7.2299532,112.7517183
5542107153,-7.234567,112.7520206
5542107155,-7.2347561,112.7516392
5542107158,-7.2360555,112.7506007
5542107301,-7.2302046,112.7512727
5542107302,-7.2302783,112.7519263
5542107303,-7.2295802,112.7515241
5542107312,-7.2535589,112.7084016
5542107372,-7.2507854,112.7072335
5542107378,-7.2511355,112.70698
5542107383,-7.2494011,112.7080992
5542107384,-7.2499978,112.7080291
5542107385,-7.2486149,112.7067917
5542107386,-7.2490008,112.7067016
5542107387,-7.2485916,112.7079095
5542107388,-7.2482988,112.7077235
5542107394,-7.2509584,112.7017182
5542107395,-7.2508094,112.7016565
5542107402,-7.2511183,112.7014067
5542107403,-7.2508759,112.7014017
5542107404,-7.2512105,112.698297
5542107412,-7.2504764,112.6982039
5542107419,-7.2507891,112.7090606
5542107443,-7.247354,112.705519
5542107444,-7.2449457,112.7049194
5542107447,-7.244045,112.7074601
5542107448,-7.2449075,112.7072184
5542107449,-7.2447268,112.7063447
5542107464,-7.251259,112.7030566
5542107466,-7.2507428,112.7025209
5542107467,-7.2505406,112.7001901
5542107469,-7.2505119,112.7005232
5542226387,-7.2932499,112.7643435
5542226388,-7.2932218,112.7636799
5542226390,-7.2891637,112.7682789
5542226391,-7.2890336,112.7683296
5542226392,-7.2888004,112.7672984
5542226393,-7.2886564,112.7673565
5542226398,-7.288371,112.7704256
5542226403,-7.289539,112.7702628
5542226411,-7.284466,112.769267
5542244318,-7.2321829,112.7627617
5542253051,-7.2307654,112.7572058
5542253156,-7.2326883,112.7592337
5542253157,-7.2345937,112.7577408
5542253196,-7.2403568,112.761372
5542253197,-7.239506,112.7616828
5542253201,-7.2338287,112.7629611
5542253207,-7.2319669,112.7554934
5542254007,-7.2312523,112.759886
5542254010,-7.2308611,112.757255
5542254129,-7.2323703,112.7582611
5542254137,-7.2400361,112.7613193
5542254139,-7.234027,112.7636611
5542254345,-7.237067,112.7621806
5542254347,-7.2333635,112.7629357
5542254348,-7.2344773,112.7626346
5542254472,-7.2377029,112.7620645
5542254475,-7.2338018,112.7632729
5542254476,-7.2340648,112.7630024
5542254477,-7.2341836,112.7628698
5542254590,-7.2319491,112.7559572
5542301619,-7.2554929,112.7187073
5542301620,-7.2549142,112.711468
5544209521,-7.2345671,112.7403876
5544209523,-7.2376238,112.7441259
5544209535,-7.2385654,112.7409246
5544209536,-7.2386705,112.7417722
5544209538,-7.2388165,112.7430866
5544209546,-7.2392289,112.744661
5544209547,-7.2392116,112.7447502
5544209553,-7.2372149,112.7430611
5544227162,-7.2303957,112.764249
5544227165,-7.2332952,112.7569717
5544227174,-7.2318995,112.7542242
5544227182,-7.2317173,112.7545577
5544227184,-7.2328337,112.7634705
5544227185,-7.232779,112.7629557
5544227186,-7.2325326,112.7625533
5544245986,-7.3049785,112.7949507
5544248808,-7.3068602,112.8087781
5544270210,-7.2568459,112.651813
5544270214,-7.2564073,112.6514857
5549221657,-7.2347281,112.6324562
5549291111,-7.2400997,112.7472796
5549291583,-7.2402473,112.7478502
5549645831,-7.2393719,112.7478918
5549666534,-7.2405134,112.7531435
5549716916,-7.2416977,112.7460764
5555580732,-7.2898376,112.7762402
5555598107,-7.2338047,112.7644162
5555598108,-7.2349526,112.7641969
5555598109,-7.2346408,112.7643783
5555598110,-7.2373756,112.7676536
5555613983,-7.233717,112.7679889
5555614429,-7.235847,112.7696049
5555614790,-7.2329298,112.7700656
5555614791,-7.2337677,112.7683411
5555614800,-7.2309718,112.766787
5555614801,-7.2296291,112.769272
5555614802,-7.2317386,112.7672553
5555614804,-7.2387005,112.7692126
5555615048,-7.2328619,112.7706407
5555615053,-7.2364652,112.7692694
5555615187,-7.2310996,112.7664029
5555615188,-7.2309257,112.765819
5555615192,-7.2401601,112.7709836
5555615195,-7.2380435,112.7694547
5555615327,-7.2328149,112.7675809
5555615462,-7.2333908,112.7636957
5555615463,-7.2351173,112.7641101
5555615464,-7.2348042,112.7642808
5555615788,-7.2367519,112.7679739
5555663681,-7.2901802,112.7873109
5555663695,-7.2890504,112.7874509
5555663707,-7.2842802,112.7896241
5555663710,-7.292719,112.7876495
5555663711,-7.292057,112.7869577
5555663714,-7.292692,112.7869401
5555663716,-7.2870496,112.7861976
5555705607,-7.2938257,112.7991069
5555705618,-7.2936475,112.797225
5555705619,-7.2914559,112.7977027
5555707322,-7.2911041,112.7968909
5555831669,-7.2431163,112.7130452
5555831670,-7.24322,112.7127694
5555845182,-7.250212,112.7893962
5555845184,-7.2507356,112.7916049
5555887365,-7.2300869,112.7718865
5555887366,-7.2301428,112.7722063
5555891799,-7.2296498,112.7720618
5555891800,-7.2296458,112.7723019
5555892053,-7.2297656,112.7726385
5555892054,-7.2299585,112.7716246
5555892055,-7.2319389,112.7800588
5555892056,-7.2315932,112.7802984
5555899862,-7.2869906,112.7876858
5555899863,-7.2870369,112.7878039
5555899868,-7.2849852,112.7885175
5555903818,-7.2527584,112.7147269
5555903819,-7.2526357,112.7140881
5555908167,-7.233995,112.7800736
5555917907,-7.2371481,112.7803016
5555919142,-7.233572,112.7778527
5555923557,-7.2347998,112.7808796
5555923561,-7.2341786,112.7800454
5555923564,-7.2369672,112.7804558
5555923732,-7.2348247,112.7810653
5555923780,-7.2353049,112.7725526
5555923783,-7.2356115,112.7724977
5555923800,-7.2362566,112.7740353
5555923803,-7.2367001,112.7743591
5555923804,-7.2366739,112.7742537
5555923805,-7.2365082,112.7742974
5555923810,-7.2316701,112.7780951
5555923812,-7.2336784,112.7800105
5555923815,-7.2332783,112.7798313
5555924501,-7.2357573,112.7805051
5555924502,-7.2343396,112.7800763
5555924504,-7.2346667,112.7797461
5555924506,-7.231464,112.7775143
5555924512,-7.2404306,112.7726385
5555924556,-7.2321354,112.7729572
5555924605,-7.234637,112.7807381
5555924606,-7.2348638,112.7804089
5555924782,-7.2300024,112.7763252
5555924816,-7.2394037,112.7731054
5555924928,-7.2365979,112.7739471
5555925095,-7.2357714,112.7807067
5555925096,-7.2347431,112.7799539
5555925134,-7.2341989,112.7808772
5555925135,-7.2302366,112.7770883
5555925137,-7.2337928,112.7805069
5555975090,-7.2907614,112.8007015
5555975092,-7.2915484,112.8008869
5555975098,-7.2918535,112.8074855
5555975099,-7.2919274,112.8059815
5555975100,-7.2916639,112.8060066
5555975101,-7.2919714,112.8064639
5555975106,-7.2843237,112.8031748
5555975107,-7.284263,112.8025926
5556063369,-7.2620756,112.6326239
5556063374,-7.2615388,112.6327442
5556063378,-7.2618306,112.6326647
5556065134,-7.2886657,112.810051
5556065135,-7.2886445,112.8094691
5556065137,-7.2895184,112.8119543
5556094770,-7.2300144,112.7895632
5556096535,-7.2323107,112.7853079
5556097300,-7.2324531,112.7856782
5556098521,-7.2302285,112.7884849
5556098731,-7.230331,112.7908385
5556098737,-7.2312291,112.7893567
5556098981,-7.2309965,112.7878181
5556099126,-7.2319954,112.7892092
5556099127,-7.2319234,112.7886273
5556099128,-7.2306862,112.7879298
5556099131,-7.2296718,112.7900005
5556099132,-7.231624,112.7892785
5556099133,-7.2311276,112.7887624
5556099134,-7.2319115,112.7874245
5556099135,-7.2309224,112.7872392
5556099142,-7.2334379,112.7829442
5556099146,-7.2333098,112.7829945
5556099147,-7.2341841,112.7842885
5556099226,-7.230335,112.7874651
5556132771,-7.2839632,112.8013381
5556132772,-7.2876214,112.8010592
5556132773,-7.2878077,112.8018719
5556132775,-7.2861534,112.8022059
5556132778,-7.2858881,112.8014049
5556132779,-7.2857631,112.80177
5556132780,-7.2856751,112.8014601
5558162608,-7.2579315,112.6376992
5558162609,-7.257998,112.6380587
5558162620,-7.2604831,112.6463331
5558163923,-7.2701433,112.6390599
5558163925,-7.2604459,112.6457593
5558163927,-7.2609676,112.6458544
5558163929,-7.2610517,112.6391784
5558163932,-7.2606434,112.6392996
5558163934,-7.258885,112.6388963
5558163935,-7.259082,112.6396848
5558190045,-7.2399693,112.7939024
5558191866,-7.2318444,112.7931843
5558192155,-7.2308129,112.7936153
5558192156,-7.231736,112.7940345
5558192160,-7.2393144,112.7936792
5558192745,-7.2309403,112.7928581
5558192749,-7.239942,112.794579
5558210266,-7.2820679,112.7695758
5558210278,-7.2825129,112.765571
5558210279,-7.2834891,112.7654493
5558210285,-7.2832156,112.7636267
5558210288,-7.2746873,112.7650039
5558210289,-7.274687,112.7649097
5558210319,-7.2748124,112.7664126
5558211722,-7.2771361,112.765367
5558211723,-7.2786437,112.7651809
5558338770,-7.2815414,112.780645
5558338771,-7.2820584,112.7806333
5558338785,-7.2749053,112.7781411
5558361875,-7.2655759,112.6609289
5558361876,-7.2653496,112.6611242
5558361879,-7.2659468,112.6584971
5558361880,-7.2663366,112.6586889
5558361881,-7.266028,112.65876
5558361882,-7.2657532,112.658828
5558361886,-7.2656888,112.6590952
5558361887,-7.2683893,112.6604792
5558361889,-7.2668767,112.6591339
5558361890,-7.2674568,112.6596779
5558361891,-7.2673291,112.6593407
5558361895,-7.2628202,112.6593022
5558361903,-7.2645952,112.6588297
5558361905,-7.2654328,112.6587539
5558361908,-7.2650036,112.6581879
5558361910,-7.2642839,112.6584448
5558361913,-7.2642772,112.6582423
5558361915,-7.2651287,112.6588257
5558361916,-7.2648373,112.6588229
5558361920,-7.2649351,112.6580511
5558363622,-7.2584285,112.6598027
5558363624,-7.2586153,112.6561475
5558363627,-7.2583851,112.6554659
5558363628,-7.2582827,112.6528457
5558363631,-7.2572357,112.6527773
5558363632,-7.2583273,112.6491704
5558363633,-7.257783,112.6493075
5558363639,-7.2648001,112.6472171
5558363640,-7.2648254,112.6472077
5558363641,-7.2651978,112.6483033
5558363644,-7.2658024,112.6480318
5558363647,-7.268085,112.6539857
5558363650,-7.2687413,112.653706
5558363654,-7.2696951,112.6538554
5558363658,-7.2703289,112.6560429
5558363661,-7.2683373,112.6578574
5558363662,-7.2689001,112.6588713
5558363665,-7.2660772,112.6598932
5558363668,-7.2661118,112.660258
5558363672,-7.2656941,112.6597832
5558363674,-7.2593263,112.6610207
5558363675,-7.2592956,112.6596112
5558363690,-7.2602849,112.6561522
5558363694,-7.2613885,112.655664
5558363695,-7.257368,112.6530734
5558363698,-7.257861,112.6527384
5558363700,-7.2579358,112.6537799
5558363701,-7.2594774,112.6536061
5558363706,-7.2602797,112.6535422
5558363709,-7.2604831,112.6494352
5558363710,-7.261008,112.6492451
5558363711,-7.2603368,112.6492435
5558363712,-7.2608357,112.6489579
5558367501,-7.2597847,112.6586724
5558422110,-7.2591688,112.6731473
5558422112,-7.2588866,112.6729782
5558424023,-7.2633001,112.6744087
5558617709,-7.2820981,112.7897349
5558617710,-7.2826898,112.7880513
5558617712,-7.2810532,112.7860395
5558617714,-7.28185,112.7859503
5558617719,-7.2797252,112.7867039
5558619022,-7.2760639,112.7860267
5558630747,-7.2401765,112.7959522
5558630748,-7.240174,112.7956999
5558631589,-7.2406378,112.7941994
5558632177,-7.2406252,112.7944978
5558632408,-7.24004,112.7943183
5558632409,-7.2401319,112.7940417
5558639965,-7.2453721,112.7030445
5558640745,-7.2493765,112.7006597
5558641541,-7.2496393,112.7006762
5558643016,-7.2445704,112.6999451
5558697419,-7.2773213,112.7707478
5558793794,-7.2438089,112.7113927
5558794293,-7.2473721,112.7058735
5558794294,-7.2441159,112.7074392
5558794295,-7.2438156,112.707515
5558794447,-7.2455045,112.7099496
5558794452,-7.2472393,112.7092389
5558794634,-7.247774,112.7093319
5558794771,-7.2468288,112.7056496
5558794783,-7.2441846,112.7085095
5558794787,-7.2439317,112.7066056
5558795125,-7.2474272,112.7061377
5558795126,-7.2491443,112.7043249
5558795130,-7.2435714,112.7066964
5558795131,-7.2437922,112.7057369
5560676424,-7.2602569,112.6675864
5560718902,-7.2754979,112.7938299
5560718919,-7.2756442,112.7937448
5560718920,-7.2755251,112.7937254
5560724923,-7.2759149,112.7919497
5560770343,-7.2764603,112.6377904
5560770346,-7.2770071,112.6366706
5560770356,-7.2791769,112.643057
5560770361,-7.2792172,112.6423946
5560770363,-7.2789864,112.6400858
5560770367,-7.276568,112.6402487
5560770375,-7.278499,112.6411499
5560770379,-7.2779662,112.6361998
5560770382,-7.2773777,112.6363324
5560770387,-7.2749198,112.6421501
5560770389,-7.2721821,112.642789
5560770391,-7.2719201,112.6447193
5560770392,-7.2714375,112.6448336
5560770396,-7.2718747,112.6412852
5560770397,-7.2725664,112.6355423
5560771660,-7.2424106,112.7170175
5560771666,-7.2486561,112.7156684
5560771671,-7.2509268,112.7114486
5560771672,-7.250656,112.7113525
5560771673,-7.2506697,112.711688
5560773859,-7.2419742,112.7138847
5560776453,-7.2404902,112.7113282
5560776474,-7.2484531,112.7157345
5560776789,-7.2408563,112.7125912
5560777253,-7.2446909,112.7135655
5560778035,-7.2407648,112.7139533
5560778036,-7.2416609,112.7137251
5560778038,-7.2422044,112.7141254
5560778039,-7.2418178,112.7142267
5560778043,-7.241311,112.7131753
5560778051,-7.2482915,112.7120543
5560778052,-7.2486387,112.7120126
5560779563,-7.2431662,112.7154163
5560779582,-7.2482285,112.7118099
5560779583,-7.2486668,112.7117249
5560838569,-7.2795507,112.6327653
5560838570,-7.2796027,112.6330567
5560838571,-7.2786526,112.6341801
5560915069,-7.2795739,112.8024795
5560915071,-7.2833144,112.8027841
5560915080,-7.283207,112.8017019
5560915109,-7.2777467,112.802416
5560915116,-7.2835493,112.8070571
5560915121,-7.2749177,112.805092
5560915126,-7.2820356,112.8027122
5560915129,-7.2820171,112.8019877
5560915134,-7.2825975,112.8013256
5560915135,-7.2826102,112.8014854
5560915145,-7.2808185,112.8025499
5560915166,-7.2823818,112.8027694
5560915168,-7.2814536,112.8026357
5560915173,-7.2815399,112.8017338
5560915175,-7.2774424,112.8033352
5560915176,-7.2773916,112.8025572
5560915182,-7.2743628,112.8040595
5561000750,-7.2739648,112.7990082
5561000753,-7.2749727,112.7962913
5561023480,-7.2834339,112.7898169
5561023481,-7.2824014,112.7900369
5561023482,-7.2823955,112.7899104
5561023515,-7.2813425,112.6520987
5561023520,-7.2820736,112.6518701
5561023641,-7.2814835,112.6530643
5561023642,-7.2809209,112.6532776
5561023649,-7.2787485,112.6594439
5561023650,-7.2789033,112.6597588
5561023651,-7.279081,112.659165
5561023654,-7.2786206,112.6598937
5561023658,-7.2772226,112.6609245
5561023659,-7.2765616,112.661244
5561023660,-7.2751155,112.6607743
5561023662,-7.2743944,112.6613454
5561023687,-7.2747289,112.6471989
5561060082,-7.2928127,112.8012812
5561060083,-7.293812,112.8009655
5561060099,-7.2845502,112.802761
5561063873,-7.243755,112.7257971
5561064906,-7.2472974,112.726716
5561064907,-7.2412484,112.7248215
5561064908,-7.241464,112.7248348
5561064909,-7.241752,112.7249949
5561064910,-7.2417727,112.7246672
5561064911,-7.2427586,112.7246744
5561064918,-7.2451107,112.7252086
5561065000,-7.2504309,112.7214137
5561065005,-7.2452069,112.7252061
5561065009,-7.2453362,112.7249173
5561065532,-7.2451725,112.7273635
5561065673,-7.2452215,112.7224809
5561065676,-7.2453545,112.7253658
5561065677,-7.2453324,112.7245157
5561065683,-7.2420755,112.7214712
5561065686,-7.2436721,112.7254171
5561065783,-7.2425096,112.7214944
5561065848,-7.2410511,112.7241182
5561065964,-7.2499329,112.7217228
5561198724,-7.2668883,112.6725291
5561198727,-7.2634843,112.6698569
5561198729,-7.2641264,112.6696504
5561198732,-7.2657502,112.6667317
5561198733,-7.2656847,112.676256
5561198735,-7.2655723,112.6752875
5561198740,-7.2655251,112.6717231
5561198742,-7.2665838,112.6711255
5561198743,-7.2670902,112.6711209
5561198746,-7.2670157,112.6707601
5561198747,-7.2669173,112.6715447
5561198750,-7.2667654,112.670815
5561198754,-7.2689562,112.6648176
5561198757,-7.2680573,112.6649083
5561198758,-7.2640626,112.6669914
5561198764,-7.2682258,112.665835
5561323271,-7.2703125,112.6727858
5561323273,-7.271636,112.6694756
5561323274,-7.2717697,112.6689577
5561323275,-7.272774,112.6626265
5561323280,-7.2728126,112.6641539
5561323281,-7.2724894,112.6643215
5561323283,-7.2731102,112.6649311
5561323284,-7.2731705,112.6639594
5561323285,-7.2740364,112.6662343
5561323287,-7.2735249,112.6648868
5561323288,-7.2732596,112.6653233
5561323289,-7.2736948,112.6664315
5561323291,-7.2733531,112.6666281
5561323296,-7.2717218,112.6662138
5561323302,-7.272337,112.6668475
5561323306,-7.2746099,112.6741491
5561323310,-7.2731453,112.6650203
5561323311,-7.2739148,112.6647326
5561323312,-7.2740219,112.664693
5561323316,-7.2749677,112.6644342
5561323320,-7.2723526,112.6615925
5561326523,-7.2700429,112.6644462
5561326525,-7.2710047,112.6633726
5561326526,-7.2709056,112.6631064
5561326533,-7.2702445,112.6612303
5561354818,-7.2725761,112.7654631
5561387241,-7.2638564,112.6671583
5561387242,-7.2638321,112.6670422
5561387243,-7.2677702,112.6661124
5561428059,-7.246578,112.7336027
5561428389,-7.2410596,112.73597
5561428473,-7.2409026,112.7361525
5561428489,-7.2503723,112.7295394
5561428501,-7.2495541,112.729695
5561428512,-7.2451392,112.7282722
5561428529,-7.2408334,112.7354872
5561428636,-7.2409079,112.7359566
5561429005,-7.2507335,112.7291153
5561430336,-7.2453051,112.7303288
5561430337,-7.245147,112.7296661
5561430434,-7.245631,112.7307248
5561430783,-7.2467264,112.733444
5561431027,-7.2465038,112.7335223
5561431164,-7.2462722,112.7339685
5561431669,-7.2418832,112.7297203
5561495041,-7.2408782,112.7288016
5563180370,-7.2802597,112.6663318
5563180377,-7.2813957,112.6663425
5563180378,-7.2806867,112.6694217
5563180388,-7.2816025,112.6690562
5563180391,-7.2824201,112.6691536
5563180392,-7.2810711,112.6630595
5563190062,-7.2475874,112.720907
5563190063,-7.2475865,112.7208343
5563192628,-7.2450923,112.7140051
5563193004,-7.2448126,112.7143466
5563193167,-7.2692926,112.7775872
5563193174,-7.2689178,112.7767469
5563193181,-7.263122,112.7771403
5563193184,-7.264075,112.7767552
5563193188,-7.2686221,112.7752081
5563193196,-7.2672665,112.7753421
5563193199,-7.2680308,112.7754701
5563193200,-7.2673197,112.77555
5563193202,-7.2643371,112.7784266
5563193204,-7.2635784,112.7773132
5563193205,-7.2638728,112.7771915
5563193206,-7.2637508,112.7777224
5563193207,-7.2634491,112.7770062
5563193209,-7.2635263,112.7713763
5563193210,-7.2617815,112.7725017
5563253886,-7.2429734,112.7381157
5563255205,-7.2620368,112.7865278
5563255426,-7.2617429,112.7840447
5563255429,-7.2623589,112.7856512
5563255434,-7.2625384,112.7852706
5563255465,-7.2720288,112.7839851
5563276552,-7.2484227,112.7393517
5563281038,-7.2476561,112.7385207
5563282841,-7.2486209,112.7439715
5563282842,-7.2476789,112.7416042
5563282843,-7.2475325,112.741627
5563283005,-7.2475838,112.7381077
5563283006,-7.2487293,112.7445142
5563283337,-7.2491822,112.7391934
5563283349,-7.2432099,112.7392865
5563283350,-7.2425962,112.7414257
5563283352,-7.242603,112.7423494
5563283459,-7.2422898,112.7426123
5563289205,-7.2742972,112.7998482
5563289209,-7.273366,112.8011718
5563289213,-7.2738627,112.8012657
5563289215,-7.2801545,112.8025136
5563289219,-7.2802211,112.8020234
5563289220,-7.2813176,112.8026135
5563290624,-7.2814856,112.8016619
5563290625,-7.2830107,112.8023251
5563290627,-7.2830916,112.8027931
5563311708,-7.2771528,112.8148703
5563311709,-7.2773141,112.8147348
5563325068,-7.28505,112.6356172
5563325106,-7.2904152,112.6350817
5563345450,-7.2622977,112.7945468
5563345458,-7.2703857,112.7957859
5563345460,-7.2656542,112.7995775
5563345462,-7.2620928,112.7949882
5563345467,-7.2619507,112.7949844
5563345468,-7.2650837,112.7921121
5563345469,-7.2646398,112.7921399
5563345470,-7.2721581,112.7929925
5563345471,-7.2709628,112.7977923
5563345472,-7.271437,112.7979022
5563345474,-7.2708705,112.7982275
5563345476,-7.2655008,112.7959404
5563352442,-7.2803925,112.7699443
5563352446,-7.2802179,112.7699379
5563352447,-7.2802085,112.7698205
5563352452,-7.2830153,112.7669589
5563352455,-7.2822516,112.7671181
5563352456,-7.2827222,112.7682445
5563352459,-7.2821739,112.76834
5563352460,-7.2755863,112.7694936
5563352464,-7.2751516,112.7702747
5563376391,-7.266378,112.7806844
5563376403,-7.2624056,112.7745445
5563376409,-7.2625882,112.7739766
5563376415,-7.262299,112.7753572
5563376418,-7.2617274,112.7742307
5563380496,-7.2474496,112.7500757
5563381828,-7.2472765,112.7501259
5563381836,-7.2453258,112.7524067
5563381959,-7.2489342,112.7504942
5563381965,-7.241939,112.7483135
5563381969,-7.244454,112.7503419
5563382548,-7.2409988,112.7476351
5563382551,-7.2407772,112.7502289
5563382606,-7.2440503,112.7482415
5563382757,-7.2490609,112.7524351
5563382808,-7.2511058,112.7506055
5563383209,-7.2425133,112.7476555
5563383251,-7.2487373,112.7478889
5563383384,-7.2446044,112.7469748
5563383641,-7.2488966,112.750419
5563383648,-7.2431569,112.7476483
5563383649,-7.2426446,112.7479371
5563383650,-7.242568,112.7477827
5563383842,-7.2429614,112.7474399
5563383844,-7.241854,112.7458218
5563392202,-7.2281404,112.7871694
5563392205,-7.2277908,112.7862916
5563392206,-7.2258248,112.7877987
5563392207,-7.2269323,112.7867959
5563394685,-7.2272776,112.7870299
5563394686,-7.2271343,112.7866444
5563431024,-7.2489079,112.7462799
5563433955,-7.2841983,112.6469636
5563433956,-7.2842344,112.6468047
5563452574,-7.2716712,112.7874711
5563455246,-7.2418072,112.7504591
5563455247,-7.241635,112.7484436
5563455248,-7.2492242,112.7472407
5563456096,-7.2416169,112.7499012
5563456099,-7.2448076,112.7502318
5563456100,-7.2477456,112.7472812
5563456101,-7.2476293,112.7470612
5563456130,-7.2412879,112.7481739
5563456132,-7.2488466,112.7466457
5563476723,-7.2716676,112.7970223
5563576906,-7.319089,112.8076704
5563631448,-7.2652165,112.8016366
5563725882,-7.2827154,112.6281855
5563755585,-7.2456152,112.7514303
5563755588,-7.2482794,112.746663
5563755589,-7.2483847,112.7469684
5563755590,-7.2452922,112.7500772
5563756637,-7.2456225,112.7513243
5563756638,-7.2456282,112.751391
5563756640,-7.2482665,112.7465133
5563756677,-7.2453286,112.7500655
5563756678,-7.2486671,112.7479122
5563757402,-7.2455796,112.7514011
5563799694,-7.2421249,112.7524008
5563799706,-7.2426083,112.749113
5563799707,-7.2426217,112.7491548
5563799708,-7.2427644,112.7495125
5563799709,-7.2429168,112.7521259
5563843829,-7.2647055,112.8078153
5563843844,-7.2720117,112.8112129
5563843845,-7.2719999,112.8111676
5563843851,-7.2721401,112.8110241
5563843852,-7.2721721,112.8110303
5563854247,-7.248879,112.7615663
5563854550,-7.2492408,112.7557778
5563854552,-7.245704,112.755588
5563883075,-7.2621388,112.7829553
5563883076,-7.2621825,112.7828091
5563883077,-7.2619669,112.7829067
5563912229,-7.2742187,112.8067036
5563912235,-7.277647,112.8003498
5563912236,-7.277635,112.8010297
5563917285,-7.2431026,112.7392655
5563917296,-7.2409425,112.737723
5563940211,-7.2749983,112.7961749
5563940212,-7.2750961,112.796199
5565501183,-7.2950702,112.6489484
5565501198,-7.2827899,112.6499355
5565501199,-7.2817681,112.6501163
5565501205,-7.294316,112.6547554
5565501206,-7.2857393,112.6556005
5565501209,-7.287974,112.6550411
5565501210,-7.2879075,112.6549526
5565508873,-7.2470313,112.7597487
5565508876,-7.2409886,112.7569418
5565514982,-7.2456691,112.759783
5565514986,-7.2449697,112.7603186
5565517685,-7.2431842,112.7613007
5565517691,-7.2408041,112.7584644
5565517694,-7.2455124,112.7593347
5565517695,-7.2436688,112.7606842
5565519404,-7.2413686,112.7547739
5565520016,-7.2412569,112.7548127
5565556655,-7.2564776,112.7901846
5565556659,-7.2537565,112.7886163
5565556696,-7.2567022,112.7841842
5565556699,-7.25561,112.7855746
5565556700,-7.256492,112.7853964
5565556702,-7.2565745,112.7856606
5565556703,-7.2562832,112.7845327
